"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"14-Feb-2017","     8819.90","     8820.45","     8772.50","     8792.30","      194133563","         8494.44"
"15-Feb-2017","     8778.95","     8807.90","     8712.85","     8724.70","      222828919","        10472.37"
"16-Feb-2017","     8739.00","     8783.95","     8719.60","     8778.00","      190277738","         9695.63"
"17-Feb-2017","     8883.70","     8896.45","     8804.25","     8821.70","      307526025","        23432.58"
"20-Feb-2017","     8818.55","     8886.25","     8809.80","     8879.20","      173022362","         7833.53"
"21-Feb-2017","     8890.75","     8920.80","     8860.95","     8907.85","      181091326","         8863.71"
"22-Feb-2017","     8931.60","     8960.75","     8905.25","     8926.90","      254677956","        13514.08"
"23-Feb-2017","     8956.40","     8982.15","     8927.55","     8939.50","      388874096","        17243.08"
"27-Feb-2017","     8943.70","     8951.80","     8888.65","     8896.70","      195847099","        10388.83"
"28-Feb-2017","     8898.95","     8914.75","     8867.60","     8879.60","      302722890","        13819.57"
"01-Mar-2017","     8904.40","     8960.80","     8898.60","     8945.80","      212328974","         9681.99"
"02-Mar-2017","     8982.85","     8992.50","     8879.80","     8899.75","      225608140","        10075.19"
"03-Mar-2017","     8883.50","     8907.10","     8860.10","     8897.55","      208915878","         9783.57"
"06-Mar-2017","     8915.10","     8967.80","     8914.00","     8963.45","      180194586","         8955.06"
"07-Mar-2017","     8977.75","     8977.85","     8932.80","     8946.90","      178827506","         8149.28"
"08-Mar-2017","     8950.70","     8957.05","     8891.95","     8924.30","      183325544","         9489.36"
"09-Mar-2017","     8914.50","     8945.80","     8899.50","     8927.00","      176810453","         8493.21"
"10-Mar-2017","     8953.70","     8975.70","     8903.95","     8934.55","      157419999","         7385.28"
"14-Mar-2017","     9091.65","     9122.75","     9060.50","     9087.00","      278726933","        14087.57"
"15-Mar-2017","     9086.85","     9106.55","     9075.50","     9084.80","      248033251","         9671.51"
"16-Mar-2017","     9129.65","     9158.45","     9128.55","     9153.70","      215096446","         9275.05"
"17-Mar-2017","     9207.80","     9218.40","     9147.60","     9160.05","      295554265","        13226.29"
"20-Mar-2017","     9166.95","     9167.60","     9116.30","     9126.85","      342395900","         9251.16"
"21-Mar-2017","     9133.95","     9147.75","     9087.20","     9121.50","      255396073","        10191.60"
"22-Mar-2017","     9047.20","     9072.90","     9019.30","     9030.45","      239463699","        10065.92"
"23-Mar-2017","     9048.75","     9099.05","     9048.60","     9086.30","      197705274","         8699.36"
"24-Mar-2017","     9104.00","     9133.55","     9089.40","     9108.00","      210021581","         8853.03"
"27-Mar-2017","     9093.45","     9094.85","     9024.65","     9045.20","      209036051","         8921.57"
"28-Mar-2017","     9081.50","     9110.40","     9079.80","     9100.80","      188985603","         8139.28"
"29-Mar-2017","     9128.70","     9153.15","     9109.10","     9143.80","      250902906","        11089.43"
"30-Mar-2017","     9142.60","     9183.15","     9136.35","     9173.75","      333410368","        15585.42"
"31-Mar-2017","     9158.90","     9191.70","     9152.10","     9173.75","      196771674","        10955.05"
"03-Apr-2017","     9220.60","     9245.35","     9192.40","     9237.85","      143444541","         8337.06"
"05-Apr-2017","     9264.40","     9273.90","     9215.40","     9265.15","      190529461","        11461.96"
"06-Apr-2017","     9245.80","     9267.95","     9218.85","     9261.95","      191937207","        10332.60"
"07-Apr-2017","     9223.70","     9250.50","     9188.10","     9198.30","      195918747","        10217.13"
"10-Apr-2017","     9225.60","     9225.65","     9174.85","     9181.45","      139968750","         8140.08"
"11-Apr-2017","     9184.55","     9242.70","     9172.85","     9237.00","      206261727","         9385.20"
"12-Apr-2017","     9242.50","     9246.40","     9161.80","     9203.45","      166755013","         8412.97"
"13-Apr-2017","     9202.50","     9202.65","     9144.95","     9150.80","      171695600","         8908.17"
"17-Apr-2017","     9144.75","     9160.00","     9120.25","     9139.30","      132244225","         6473.27"
"18-Apr-2017","     9163.00","     9217.90","     9095.45","     9105.15","      179569574","         8527.50"
"19-Apr-2017","     9112.20","     9120.50","     9075.15","     9103.50","      179117382","         8950.27"
"20-Apr-2017","     9108.10","     9143.90","     9102.65","     9136.40","      175629897","         8843.50"
"21-Apr-2017","     9179.10","     9183.65","     9088.75","     9119.40","      159981265","         8476.63"
"24-Apr-2017","     9135.35","     9225.40","     9130.55","     9217.95","      172908048","         9720.75"
"25-Apr-2017","     9273.05","     9309.20","     9250.35","     9306.60","      173896951","        10426.02"
"26-Apr-2017","     9336.20","     9367.00","     9301.35","     9351.85","      191395120","        10483.32"
"27-Apr-2017","     9359.15","     9367.15","     9322.65","     9342.15","      215881711","        12910.38"
"28-Apr-2017","     9340.95","     9342.65","     9282.25","     9304.05","      167229353","         8673.32"
"02-May-2017","     9339.85","     9352.55","     9269.90","     9313.80","      166558241","         9110.59"
"03-May-2017","     9344.70","     9346.30","     9298.40","     9311.95","      156342492","         7975.14"
"04-May-2017","     9360.95","     9365.65","     9323.25","     9359.90","      277895923","        12379.74"
"05-May-2017","     9374.55","     9377.10","     9272.00","     9285.30","      239133531","        10466.68"
"08-May-2017","     9311.45","     9338.70","     9297.95","     9314.05","      179709949","         8300.22"
"09-May-2017","     9337.35","     9338.95","     9307.70","     9316.85","      136417428","         7504.66"
"10-May-2017","     9339.65","     9414.75","     9336.00","     9407.30","      157363135","         8619.06"
"11-May-2017","     9448.60","     9450.65","     9411.30","     9422.40","      176439840","         9289.89"
"12-May-2017","     9436.65","     9437.75","     9372.55","     9400.90","      159079418","         9813.47"
"15-May-2017","     9433.55","     9449.25","     9423.10","     9445.40","      145163953","         7790.97"
"16-May-2017","     9461.00","     9517.20","     9456.35","     9512.25","      171709433","         9209.89"
"17-May-2017","     9517.60","     9532.60","     9486.10","     9525.75","      211856040","        10726.23"
"18-May-2017","     9453.20","     9489.10","     9418.10","     9429.45","      199340647","        10782.46"
"19-May-2017","     9469.90","     9505.75","     9390.75","     9427.90","      259861396","        11544.77"
"22-May-2017","     9480.25","     9498.65","     9427.90","     9438.25","      202874757","         9432.97"
"23-May-2017","     9445.05","     9448.05","     9370.00","     9386.15","      231345629","        11553.27"
"24-May-2017","     9410.90","     9431.90","     9341.65","     9360.55","      218265181","        11045.95"
"25-May-2017","     9384.05","     9523.30","     9379.20","     9509.75","      298147347","        16964.26"
"26-May-2017","     9507.75","     9604.90","     9495.40","     9595.10","      225647631","        11204.36"
"29-May-2017","     9560.05","     9637.75","     9547.70","     9604.90","      242266034","        12484.61"
"30-May-2017","     9590.65","     9635.30","     9581.20","     9624.55","      199894193","         9765.40"
"31-May-2017","     9636.55","     9649.60","     9609.25","     9621.25","      427053433","        19605.94"
"01-Jun-2017","     9603.55","     9634.65","     9589.90","     9616.10","      181533283","         9482.61"
"02-Jun-2017","     9657.15","     9673.50","     9637.45","     9653.50","      167195027","         8564.30"
"05-Jun-2017","     9656.30","     9687.20","     9640.70","     9675.10","      131685021","         7192.24"
"06-Jun-2017","     9704.25","     9709.30","     9630.20","     9637.15","      150379695","         8416.55"
"07-Jun-2017","     9663.95","     9678.55","     9630.55","     9663.90","      165669924","         8989.36"
"08-Jun-2017","     9682.40","     9688.70","     9641.50","     9647.25","      160165459","         8822.63"
"09-Jun-2017","     9638.55","     9676.25","     9608.15","     9668.25","      163897548","         9078.71"
"12-Jun-2017","     9646.70","     9647.05","     9598.50","     9616.40","      145786938","         7686.89"
"13-Jun-2017","     9615.55","     9654.15","     9595.40","     9606.90","      133734363","         7056.83"
"14-Jun-2017","     9621.55","     9627.40","     9580.45","     9618.15","      187378750","        10540.68"
"15-Jun-2017","     9617.90","     9621.40","     9560.80","     9578.05","      176423424","         9868.08"
"16-Jun-2017","     9595.45","     9615.85","     9565.50","     9588.05","      219808528","        11920.62"
"19-Jun-2017","     9626.40","     9673.30","     9614.90","     9657.55","      146146062","         8144.36"
"20-Jun-2017","     9670.50","     9676.50","     9643.75","     9653.50","      164437226","         8476.67"
"21-Jun-2017","     9648.10","     9650.45","     9608.60","     9633.60","      148490556","         8023.40"
"22-Jun-2017","     9642.65","     9698.85","     9617.75","     9630.00","      204888654","        10738.45"
"23-Jun-2017","     9643.25","     9647.65","     9565.30","     9574.95","      180580579","         9092.74"
"27-Jun-2017","     9594.05","     9615.40","     9473.45","     9511.40","      209593904","        11084.51"
"28-Jun-2017","     9520.20","     9522.50","     9474.35","     9491.25","      177652206","         9103.73"
"29-Jun-2017","     9522.95","     9575.80","     9493.80","     9504.10","      267283587","        13395.85"
"30-Jun-2017","     9478.50","     9535.80","     9448.75","     9520.90","      185202600","         8783.59"
"03-Jul-2017","     9587.95","     9624.00","     9543.55","     9615.00","      188690599","         8720.76"
"04-Jul-2017","     9645.90","     9650.65","     9595.50","     9613.30","      149313755","         7774.69"
"05-Jul-2017","     9619.75","     9643.65","     9607.35","     9637.60","      134849476","         7311.10"
"06-Jul-2017","     9653.60","     9700.70","     9639.95","     9674.55","      152001940","         7539.21"
"07-Jul-2017","     9670.35","     9684.25","     9642.65","     9665.80","      146232151","         8514.53"
"10-Jul-2017","     9719.30","     9782.15","     9646.45","     9771.05","       40142973","         1920.78"
"11-Jul-2017","     9797.45","     9830.05","     9778.85","     9786.05","      185322358","         9908.41"
"12-Jul-2017","     9807.30","     9824.95","     9787.70","     9816.10","      150045594","         7966.44"
"13-Jul-2017","     9855.80","     9897.25","     9853.45","     9891.70","      186866752","        10244.56"
"14-Jul-2017","     9913.30","     9913.30","     9845.45","     9886.35","      164456602","         9187.71"
"17-Jul-2017","     9908.15","     9928.20","     9894.70","     9915.95","      168596771","         8310.48"
"18-Jul-2017","     9832.70","     9885.35","     9792.05","     9827.15","      303007860","        13184.22"
"19-Jul-2017","     9855.95","     9905.05","     9851.65","     9899.60","      206376192","        10935.60"
"20-Jul-2017","     9920.20","     9922.55","     9863.45","     9873.30","      166083004","         8942.56"
"21-Jul-2017","     9899.60","     9924.70","     9838.00","     9915.25","      193286125","        11860.28"
"24-Jul-2017","     9936.80","     9982.05","     9919.60","     9966.40","      179905535","        10837.20"
"25-Jul-2017","    10010.55","    10011.30","     9949.10","     9964.55","      191206247","        10491.32"
"26-Jul-2017","     9983.65","    10025.95","     9965.95","    10020.65","      203697844","        11403.30"
"27-Jul-2017","    10063.25","    10114.85","    10005.50","    10020.55","      296782048","        18601.99"
"28-Jul-2017","     9996.55","    10026.05","     9944.50","    10014.50","      197491415","        11996.80"
"31-Jul-2017","    10034.70","    10085.90","    10016.95","    10077.10","      245096535","        13131.89"
"01-Aug-2017","    10101.05","    10128.60","    10065.75","    10114.65","      190000516","        11515.29"
"02-Aug-2017","    10136.30","    10137.85","    10054.20","    10081.50","      166463276","         9165.92"
"03-Aug-2017","    10081.15","    10081.15","     9998.25","    10013.65","      198665837","        10714.10"
"04-Aug-2017","    10008.60","    10075.25","     9988.35","    10066.40","      184082134","        10397.88"
"07-Aug-2017","    10074.80","    10088.10","    10046.35","    10057.40","      141566282","         7827.95"
"08-Aug-2017","    10068.35","    10083.80","     9947.00","     9978.55","      209645343","        10780.41"
"09-Aug-2017","     9961.15","     9969.80","     9893.05","     9908.05","      174395293","         8831.72"
"10-Aug-2017","     9872.85","     9892.65","     9776.20","     9820.25","      242820594","        12040.13"
"11-Aug-2017","     9712.15","     9771.65","     9685.55","     9710.80","      294732998","        13435.56"
"14-Aug-2017","     9755.75","     9818.30","     9752.10","     9794.15","      201613585","         9486.82"
"16-Aug-2017","     9825.85","     9903.95","     9773.85","     9897.30","      226269013","        10815.38"
"17-Aug-2017","     9945.55","     9947.80","     9883.75","     9904.15","      203652311","         9927.47"
"18-Aug-2017","     9865.95","     9865.95","     9783.65","     9837.40","      253931517","        15636.16"
"21-Aug-2017","     9864.25","     9884.35","     9740.10","     9754.35","      211627775","        11764.00"
"22-Aug-2017","     9815.75","     9828.45","     9752.60","     9765.55","      189267122","         9850.89"
"23-Aug-2017","     9803.05","     9857.90","     9786.75","     9852.50","      173815509","         9961.13"
"24-Aug-2017","     9881.20","     9881.50","     9848.85","     9857.05","      190398702","        10392.63"
"28-Aug-2017","     9907.15","     9925.75","     9882.00","     9912.80","      164493772","         9900.06"
"29-Aug-2017","     9886.40","     9887.35","     9783.75","     9796.05","      178668444","         8469.09"
"30-Aug-2017","     9859.50","     9909.45","     9850.80","     9884.40","      162704136","         8008.72"
"31-Aug-2017","     9905.70","     9925.10","     9856.95","     9917.90","      337782004","        14619.43"
"01-Sep-2017","     9937.65","     9983.45","     9909.85","     9974.40","      162730656","         9314.82"
"04-Sep-2017","     9984.15","     9988.40","     9861.00","     9912.85","      153369495","         8069.64"
"05-Sep-2017","     9933.25","     9963.10","     9901.05","     9952.20","      143522342","         7566.62"
"06-Sep-2017","     9899.25","     9931.55","     9882.55","     9916.20","      153767846","         8926.98"
"07-Sep-2017","     9945.85","     9964.85","     9917.20","     9929.90","      194626599","         9455.48"
"08-Sep-2017","     9958.65","     9963.60","     9913.30","     9934.80","      168698771","         8792.49"
"11-Sep-2017","     9971.75","    10028.65","     9968.80","    10006.05","      178409875","         9545.94"
"12-Sep-2017","    10056.85","    10097.55","    10028.05","    10093.05","      188248293","         9894.20"
"13-Sep-2017","    10099.25","    10131.95","    10063.15","    10079.30","      221608053","        10682.41"
"14-Sep-2017","    10107.40","    10126.50","    10070.35","    10086.60","      232637517","        11047.46"
"15-Sep-2017","    10062.35","    10115.15","    10043.65","    10085.40","      274799134","        13650.90"
"18-Sep-2017","    10133.10","    10171.70","    10131.30","    10153.10","      160852680","         8106.66"
"19-Sep-2017","    10175.60","    10178.95","    10129.95","    10147.55","      193345992","         8796.21"
"20-Sep-2017","    10160.95","    10171.05","    10134.20","    10141.15","      205605243","        10105.71"
"21-Sep-2017","    10139.60","    10158.90","    10058.60","    10121.90","      197710666","        11114.28"
"22-Sep-2017","    10094.35","    10095.05","     9952.80","     9964.40","      233621596","        11941.88"
"25-Sep-2017","     9960.10","     9960.50","     9816.05","     9872.60","      228206970","        11258.68"
"26-Sep-2017","     9875.25","     9891.35","     9813.00","     9871.50","      196792799","         9754.02"
"27-Sep-2017","     9920.60","     9921.05","     9714.40","     9735.75","      206305991","        10127.39"
"28-Sep-2017","     9736.40","     9789.20","     9687.55","     9768.95","      396874518","        18962.40"
"29-Sep-2017","     9814.30","     9854.00","     9775.35","     9788.60","      202350211","        11087.11"
"03-Oct-2017","     9893.30","     9895.40","     9831.05","     9859.50","      167833406","         9698.55"
"04-Oct-2017","     9884.35","     9938.30","     9850.65","     9914.90","      160993982","         8790.29"
"05-Oct-2017","     9927.00","     9945.95","     9881.85","     9888.70","      152362417","         7823.55"
"06-Oct-2017","     9908.15","     9989.35","     9906.60","     9979.70","      201858899","         9986.18"
"09-Oct-2017","     9988.20","    10015.75","     9959.45","     9988.75","      148395842","         7425.19"
"10-Oct-2017","    10013.70","    10034.00","    10002.30","    10016.95","      153246570","         8055.50"
"11-Oct-2017","    10042.60","    10067.25","     9955.80","     9984.80","      195593061","        10227.90"
"12-Oct-2017","    10011.20","    10104.45","     9977.10","    10096.40","      207106672","        10579.80"
"13-Oct-2017","    10123.70","    10191.90","    10120.10","    10167.45","      237230047","        12379.80"
"16-Oct-2017","    10207.40","    10242.95","    10175.10","    10230.85","      209327364","        11774.68"
"17-Oct-2017","    10227.65","    10251.85","    10212.60","    10234.45","      201782377","        10422.81"
"18-Oct-2017","    10209.40","    10236.45","    10175.75","    10210.85","      262111790","        13177.83"
"19-Oct-2017","    10210.35","    10211.95","    10123.35","    10146.55","       31086379","         1685.16"
"23-Oct-2017","    10176.65","    10224.15","    10124.50","    10184.85","      224799211","        12144.31"
"24-Oct-2017","    10218.55","    10237.75","    10182.40","    10207.70","      223914325","        11539.73"
"25-Oct-2017","    10321.15","    10340.55","    10240.90","    10295.35","      612620774","        25922.51"
"26-Oct-2017","    10291.80","    10355.65","    10271.85","    10343.80","      443036008","        23135.46"
"27-Oct-2017","    10362.30","    10366.15","    10311.30","    10323.05","      322411410","        15149.90"
"30-Oct-2017","    10353.85","    10384.50","    10344.30","    10363.65","      244193178","        12558.70"
"31-Oct-2017","    10364.90","    10367.70","    10323.95","    10335.30","      239809700","        12830.06"
"01-Nov-2017","    10390.35","    10451.65","    10383.05","    10440.50","      268270466","        14206.21"
"02-Nov-2017","    10440.50","    10453.00","    10412.55","    10423.80","      207735021","        10779.63"
"03-Nov-2017","    10461.55","    10461.70","    10403.60","    10452.50","      206101238","        10070.83"
"06-Nov-2017","    10431.75","    10490.45","    10413.75","    10451.80","      199559409","        10231.76"
"07-Nov-2017","    10477.15","    10485.75","    10340.80","    10350.15","      295830692","        16182.46"
"08-Nov-2017","    10361.95","    10384.25","    10285.50","    10303.15","      282950322","        14789.39"
"09-Nov-2017","    10358.65","    10368.45","    10266.95","    10308.95","      247606613","        12697.28"
"10-Nov-2017","    10304.35","    10344.95","    10254.10","    10321.75","      287962940","        14682.60"
"13-Nov-2017","    10322.00","    10334.15","    10216.25","    10224.95","      216799588","        11783.34"
"14-Nov-2017","    10223.40","    10248.00","    10175.55","    10186.60","      314413476","        15398.97"
"15-Nov-2017","    10171.95","    10175.45","    10094.00","    10118.05","      213836202","        11609.18"
"16-Nov-2017","    10152.90","    10232.25","    10139.20","    10214.75","      188180035","         9995.55"
"17-Nov-2017","    10324.55","    10343.60","    10268.05","    10283.60","      209592893","        11023.35"
"20-Nov-2017","    10287.20","    10309.85","    10261.50","    10298.75","      151751415","         8502.63"
"21-Nov-2017","    10329.25","    10358.70","    10315.05","    10326.90","      191859084","        10443.99"
"22-Nov-2017","    10350.80","    10368.70","    10309.55","    10342.30","      162504058","         9136.04"
"23-Nov-2017","    10358.45","    10374.30","    10307.30","    10348.75","      157651842","         8789.42"
"24-Nov-2017","    10366.80","    10404.50","    10362.25","    10389.70","      133177324","         8197.66"
"27-Nov-2017","    10361.05","    10407.15","    10340.20","    10399.55","      146276512","         7551.71"
"28-Nov-2017","    10387.90","    10409.55","    10355.20","    10370.25","      202050866","         9979.25"
"29-Nov-2017","    10376.65","    10392.95","    10345.90","    10361.30","      157192930","         8852.80"
"30-Nov-2017","    10332.70","    10332.70","    10211.25","    10226.55","      353105240","        19005.56"
"01-Dec-2017","    10263.70","    10272.70","    10108.55","    10121.80","      147765528","         8518.58"
"04-Dec-2017","    10175.05","    10179.20","    10095.70","    10127.75","      153240126","         8458.66"
"05-Dec-2017","    10118.25","    10147.95","    10069.10","    10118.25","      160253042","         8749.09"
"06-Dec-2017","    10088.80","    10104.20","    10033.35","    10044.10","      171208366","         9598.82"
"07-Dec-2017","    10063.45","    10182.65","    10061.90","    10166.70","      171339022","         9910.28"
"08-Dec-2017","    10198.45","    10270.85","    10195.25","    10265.65","      206234019","        11468.15"
"11-Dec-2017","    10310.50","    10329.20","    10282.05","    10322.25","      152034656","         8453.76"
"12-Dec-2017","    10324.90","    10326.10","    10230.20","    10240.15","      180546894","        10380.24"
"13-Dec-2017","    10236.60","    10296.55","    10169.85","    10192.95","      187191964","        10070.44"
"14-Dec-2017","    10229.30","    10276.10","    10141.55","    10252.10","      159103960","         9549.23"
"15-Dec-2017","    10345.65","    10373.10","    10319.65","    10333.25","      262974703","        15106.77"
"18-Dec-2017","    10263.10","    10443.55","    10074.80","    10388.75","      237506982","        12921.61"
"19-Dec-2017","    10414.80","    10472.20","    10406.00","    10463.20","      174340665","        10982.95"
"20-Dec-2017","    10494.40","    10494.45","    10437.15","    10444.20","      180597460","        11303.00"
"21-Dec-2017","    10473.95","    10473.95","    10426.90","    10440.30","      156646972","         9411.20"
"22-Dec-2017","    10457.30","    10501.10","    10448.25","    10493.00","      143119167","         8755.32"
"26-Dec-2017","    10512.30","    10545.45","    10477.95","    10531.50","      160417384","         9043.77"
"27-Dec-2017","    10531.05","    10552.40","    10469.25","    10490.75","      170307122","         9077.60"
"28-Dec-2017","    10498.20","    10534.55","    10460.45","    10477.90","      281309989","        14551.58"
"29-Dec-2017","    10492.35","    10538.70","    10488.65","    10530.70","      156736221","         8943.10"
